planner,family,scene_idx,seed,success,steps,path_length,n_contacts,n_sensed
bug2,collision_shortcut,91,91,True,79,4.739923,0,8
bug2,sparse,92,92,True,67,4.403851,0,1
bug2,cluttered,92,92,True,145,8.716376,0,14
bug2,collision_required,92,92,True,187,10.994292,0,26
bug2,collision_shortcut,92,92,True,98,6.07951,0,8
bug2,sparse,93,93,True,55,3.635552,0,2
bug2,cluttered,93,93,True,57,3.635552,0,4
bug2,collision_required,93,93,True,284,17.201274,0,32
bug2,collision_shortcut,93,93,True,96,5.811631,0,8
bug2,sparse,94,94,True,71,4.782394,0,1
bug2,cluttered,94,94,True,98,5.817976,0,10
bug2,collision_required,94,94,True,196,11.836628,0,24
bug2,collision_shortcut,94,94,True,93,5.470087,0,7
bug2,sparse,95,95,True,90,5.514845,0,4
bug2,cluttered,95,95,True,73,4.519771,0,8
bug2,collision_required,95,95,False,801,9.625714,0,13
bug2,collision_shortcut,95,95,True,87,5.268603,0,8
bug2,sparse,96,96,True,63,3.812238,0,3
bug2,cluttered,96,96,True,88,5.013888,0,10
bug2,collision_required,96,96,True,204,12.346625,0,27
bug2,collision_shortcut,96,96,True,124,7.351081,0,11
bug2,sparse,97,97,True,88,5.135012,0,7
bug2,cluttered,97,97,True,124,7.48714,0,14
bug2,collision_required,97,97,False,801,8.259926,0,11
bug2,collision_shortcut,97,97,True,115,7.271341,0,7
bug2,sparse,98,98,True,61,3.939474,0,3
bug2,cluttered,98,98,True,96,5.620556,0,10
bug2,collision_required,98,98,False,801,9.429605,0,15
bug2,collision_shortcut,98,98,True,86,5.284318,0,7
bug2,sparse,99,99,True,87,5.312629,0,7
bug2,cluttered,99,99,True,113,6.302788,0,14
bug2,collision_required,99,99,True,251,15.600352,0,28
bug2,collision_shortcut,99,99,True,138,8.221629,0,10
