planner,family,scene_idx,seed,success,steps,path_length,n_contacts,n_sensed
dstar_lite,cluttered,89,89,True,135,6.994807,0,11
dstar_lite,collision_required,89,89,True,404,21.405316,0,25
dstar_lite,collision_shortcut,89,89,True,130,7.046882,0,5
dstar_lite,sparse,90,90,True,104,5.526357,0,4
dstar_lite,cluttered,90,90,True,130,6.805132,0,9
dstar_lite,collision_required,90,90,True,184,9.596013,0,13
dstar_lite,collision_shortcut,90,90,True,101,5.324885,0,6
dstar_lite,sparse,91,91,True,113,5.854481,0,6
dstar_lite,cluttered,91,91,True,108,5.478376,0,10
dstar_lite,collision_required,91,91,True,209,10.888235,0,14
dstar_lite,collision_shortcut,91,91,True,106,5.629342,0,5
dstar_lite,sparse,92,92,True,108,5.890219,0,2
dstar_lite,cluttered,92,92,True,146,7.523817,0,14
dstar_lite,collision_required,92,92,True,224,11.473235,0,21
dstar_lite,collision_shortcut,92,92,True,113,5.969936,0,6
dstar_lite,sparse,93,93,True,80,4.206594,0,2
dstar_lite,cluttered,93,93,True,79,4.119906,0,3
dstar_lite,collision_required,93,93,True,223,11.579759,0,16
dstar_lite,collision_shortcut,93,93,True,135,6.959524,0,11
dstar_lite,sparse,94,94,True,92,5.061327,0,1
dstar_lite,cluttered,94,94,True,131,6.894688,0,9
dstar_lite,collision_required,94,94,True,388,20.691854,0,23
dstar_lite,collision_shortcut,94,94,True,116,6.139028,0,7
dstar_lite,sparse,95,95,True,113,5.977437,0,5
dstar_lite,cluttered,95,95,True,113,5.844574,0,7
dstar_lite,collision_required,95,95,True,375,19.550467,0,27
dstar_lite,collision_shortcut,95,95,True,108,5.670171,0,6
dstar_lite,sparse,96,96,True,79,4.28507,0,1
dstar_lite,cluttered,96,96,True,100,5.069635,0,8
dstar_lite,collision_required,96,96,True,257,13.243296,0,19
dstar_lite,collision_shortcut,96,96,True,101,5.344947,0,8
dstar_lite,sparse,97,97,True,126,6.600786,0,5
dstar_lite,cluttered,97,97,True,210,10.94226,0,17
dstar_lite,collision_required,97,97,True,367,18.979546,0,31
dstar_lite,collision_shortcut,97,97,True,122,6.462164,0,3
dstar_lite,sparse,98,98,True,73,3.947508,0,1
dstar_lite,cluttered,98,98,True,99,5.074632,0,9
dstar_lite,collision_required,98,98,True,388,20.541089,0,27
dstar_lite,collision_shortcut,98,98,True,123,6.572497,0,6
dstar_lite,sparse,99,99,True,124,6.493173,0,7
dstar_lite,cluttered,99,99,True,131,6.697664,0,11
dstar_lite,collision_required,99,99,True,251,13.053778,0,21
dstar_lite,collision_shortcut,99,99,True,130,6.858254,0,9
