planner,family,scene_idx,seed,success,steps,path_length,n_contacts,n_sensed
bug,collision_required,50,50,True,220,13.930374,0,19
bug,collision_shortcut,50,50,True,89,5.496341,0,7
bug,sparse,51,51,True,61,3.870221,0,2
bug,cluttered,51,51,True,71,4.176291,0,8
bug,collision_required,51,51,True,256,15.833722,0,27
bug,collision_shortcut,51,51,True,117,7.201587,0,7
bug,sparse,52,52,True,68,4.293459,0,3
bug,cluttered,52,52,True,69,4.277978,0,5
bug,collision_required,52,52,False,501,6.245859,0,9
bug,collision_shortcut,52,52,True,75,4.715602,0,4
bug,sparse,53,53,True,121,7.617401,0,5
bug,cluttered,53,53,True,121,7.304116,0,10
bug,collision_required,53,53,True,246,15.151478,0,27
bug,collision_shortcut,53,53,False,501,34.65,0,4
bug,sparse,54,54,True,56,3.729762,0,1
bug,cluttered,54,54,True,58,3.729762,0,3
bug,collision_required,54,54,True,164,9.97427,0,18
bug,collision_shortcut,54,54,True,81,5.022956,0,6
bug,sparse,55,55,True,65,4.185769,0,2
bug,cluttered,55,55,True,82,4.661175,0,12
bug,collision_required,55,55,True,189,11.322356,0,23
bug,collision_shortcut,55,55,True,73,4.344584,0,5
bug,sparse,56,56,False,501,34.65,0,4
bug,cluttered,56,56,True,71,4.349369,0,6
bug,collision_required,56,56,False,501,10.379928,0,18
bug,collision_shortcut,56,56,True,153,9.551421,0,9
bug,sparse,57,57,True,68,4.418138,0,3
bug,cluttered,57,57,True,87,4.947635,0,13
bug,collision_required,57,57,False,501,6.801652,0,10
bug,collision_shortcut,57,57,True,96,5.86099,0,9
bug,sparse,58,58,True,56,3.79076,0,0
bug,cluttered,58,58,True,74,4.463362,0,6
bug,collision_required,58,58,False,501,5.085379,0,6
bug,collision_shortcut,58,58,True,89,5.710812,0,4
bug,sparse,59,59,True,93,5.923526,0,5
bug,cluttered,59,59,True,101,6.026362,0,10
bug,collision_required,59,59,True,176,10.816101,0,19
bug,collision_shortcut,59,59,False,501,34.37,0,7
bug,sparse,60,60,True,68,4.327124,0,3
bug,cluttered,60,60,True,71,4.121568,0,7
bug,collision_required,60,60,False,501,8.796742,0,16
bug,collision_shortcut,60,60,False,501,34.79,0,2
bug,sparse,61,61,True,90,5.756708,0,4
bug,cluttered,61,61,True,201,12.254764,0,16
bug,collision_required,61,61,False,501,6.866626,0,15
bug,collision_shortcut,61,61,False,501,34.37,0,6
bug,sparse,62,62,True,87,5.818974,0,2
bug,cluttered,62,62,True,98,6.151816,0,8
bug,collision_required,62,62,True,174,10.96758,0,16
bug,collision_shortcut,62,62,True,151,9.073836,0,14
bug,sparse,63,63,True,66,4.197938,0,3
bug,cluttered,63,63,True,71,4.241896,0,7
bug,collision_required,63,63,True,255,15.702532,0,28
bug,collision_shortcut,63,63,True,80,4.786261,0,6
bug,sparse,64,64,True,57,3.627978,0,4
bug,cluttered,64,64,False,501,5.079429,0,5
bug,collision_required,64,64,True,166,10.107422,0,17
bug,collision_shortcut,64,64,True,344,23.027629,0,10
bug,sparse,65,65,True,101,6.496344,0,5
bug,cluttered,65,65,True,107,6.596628,0,12
bug,collision_required,65,65,False,501,33.11,0,26
bug,collision_shortcut,65,65,True,85,5.121083,0,9
bug,sparse,66,66,True,66,4.216186,0,2
bug,cluttered,66,66,True,100,5.898123,0,13
bug,collision_required,66,66,False,501,9.072447,0,18
bug,collision_shortcut,66,66,True,93,5.508713,0,9
bug,sparse,67,67,True,86,5.402571,0,5
bug,cluttered,67,67,True,107,6.024956,0,14
bug,collision_required,67,67,False,501,34.58,0,5
bug,collision_shortcut,67,67,True,119,7.233435,0,11
bug,sparse,68,68,True,58,3.912433,0,1
bug,cluttered,68,68,True,81,4.643997,0,9
bug,collision_required,68,68,False,501,12.293747,0,25
